Gershal,Gershal | Gershal of Vaunt |,Male |,,Human |,Deceased |,Vaunt |,Izril |,Vaunt |,Soldier |,Leader | Warrior |,https://wiki.wanderinginn.com/images/c/c8/Gershal_by_Lanrae.png,3,351,4
Pekona,Pekona |,Female |,,Human |,Alive |,Vuliel Drae |,Izril |,Liscor | New Lands |,Adventurer |,Rogue |,,3,203,4
Viceria,Viceria Strongheart |,Female |,31 |,Human |,Alive |,Wistram |,Izril |,Celum |,Farmer |,Mage |,,3,297,4
Timbor,Timbor Parithad |,Male |,47 |,Human |,Alive |,Celum | The Drunken Gnoll |,Izril |,Celum | Liscor |,Innkeeper |,Non-combat |,,4,141,4
Quexa,Quexa |,Female |,,Lizardfolk |,Alive |,Gravetender's Fist |,Baleros |,Talenqual |,Soldier |,Warrior |,,4,117,4
Quallet,Quallet Marshhand |,Male |,,Human |,Deceased |,Gravetender's Fist | United Nations | Earthers,Baleros |,Talenqual |,Soldier |,Leader |,,4,477,4
Thrissiam,Thrissiam Blackwing |,Male |,,Drake |,Deceased |,Pallass |,Izril |,Pallass |,General |,Leader |,,4,188,4
Jelov,Jelov |,Male |,,Human |,Alive |,Unseen Empire |,Izril |,Riverfarm |,Artisan |,Non-combat |,,4,80,4
Helm,Helm |,Male |,,Human |,Alive |,Unseen Empire |,Izril |,Riverfarm |,Smith |,Non-combat |,,4,211,4
Anith,Anith |,Male |,,Beastkin |,Alive |,Vuliel Drae |,Izril |,Liscor |,Adventurer |,Mage |,,4,260,4
Insill,Insill |,Male |,,Drake |,Alive |,Vuliel Drae |,Izril |,Liscor |,Adventurer |,Rogue |,,4,271,4
Dasha,Dasha |,Female |,,Dwarf |,Alive |,Vuliel Drae |,Izril |,Liscor |,Adventurer |,Warrior |,,4,176,4
Zanthia,Zanthia |,Female |,62 |,Human |,Alive |,Magnolia Reinhart |,Izril |,North Izril |,Noble |,Non-combat |,https://wiki.wanderinginn.com/images/e/ec/Zanthia_by_Tomeo.png,4,169,4
Tallis,Tallis | Tallis the Stormbreaker |,Male |,,Goblin |,Deceased |,Unaffiliated |,Izril |,North Izril |,Noble | Shaman |,Mage |,,4,34,4
Nesor,Nesor |,Male |,,Human |,Alive |,Unaffiliated |,Izril |,Invrisil |,Secretary | Mage |,Mage |,,4,142,4
Isodore,Isodore |,Female |,18 |,Human |,Alive |,Blighted Kingdom |,Rhir |,Blighted Kingdom |,Royal | Child |,Non-combat |,,4,79,4
Calectus,Calectus |,Nonbinary |,,Selphid |,Deceased |,Bodies of Fellden | The Minds |,Baleros |,Talenqual | Gathering Citadel |,Guard |,Warrior |,,4,277,4
Bastiom,Bastiom |,Male |,,Dullahan |,Deceased |,Gravetender's Fist |,Baleros |,Talenqual |,Soldier |,Warrior |,,4,31,4
Aiko,Aiko Nonomura |,Female |,22 |,Human |,Alive |,Gravetender's Fist | United Nations | Earthers,Baleros |,Talenqual |,Doctor |,Non-combat |,,4,446,4
Fulviolo,Fulviolo El |,Male |,70 |,Human |,Deceased |,House El |,Izril |,North Izril |,Noble |,Non-combat |,,4,34,4
Cecille,Cecille Reinhart |,Female |,,Human |,Alive |,House Reinhart |,Izril |,First Landing |,Noble |,Non-combat |,,4,84,4
Ullim,Ullim |,Male |,62 |,Human |,Alive |,House Veltras |,Izril |,Veltras Lands |,Secretary |,Non-combat |,,4,298,4
Welca,Welca Caveis |,Female |,,Human |,Alive |,House Walchais | Knights of the Petal |,Izril |,North Izril |,Knight |,Warrior |,https://wiki.wanderinginn.com/images/f/f4/Welca_Portrait_by_Zamberz.jpeg,4,222,4
Kerrig,Kerrig Louis |,Male |,40 |,Human |,Deceased |,House Walchais | Knights of the Petal |,Izril |,North Izril |,Knight |,Warrior |,,4,389,4
Bekia,Bekia |,Female |,,Gnoll |,Deceased |,Magnolia Reinhart |,Izril |,Invrisil |,Chieftain | Maid |,Non-combat |,,4,91,4
Cirille,Cirille Bitterclaw |,Female |,,Drake |,Deceased |,Manus |,Izril |,Manus |,General |,Leader |,,4,671,4
Salvia,Salvia |,Female |,,Human |,Alive |,Unaffiliated |,Izril |,North Izril |,Soldier |,Leader |,,4,97,4
Tengrip,Tengrip |,Male |,,Human |,Alive |,Reim |,Chandrar |,Reim |,Soldier | Vassal |,Warrior |,,5,34,4
Tessia,Tessia |,Female |,,Human |,Alive |,Riverfarm | Unseen Empire |,Izril |,Riverfarm |,Knight | Smith |,Warrior |,,4,72,4
Ad,Ad | Captain Ad |,Male |,,Human |,Alive |,Unaffiliated |,Sea |,Boat |,Doctor |,Non-combat |,,4,60,4
Eliasor,Eliasor Melissar |,Female |,10 |,Human |,Alive |,Unaffiliated |,Izril |,North Izril |,Noble |,Non-combat |,,4,135,4
Larr,Larr |,Male |,,Gnoll |,Alive |,Vuliel Drae | Hawkarrow Tribe |,Izril |,Liscor |,Adventurer |,Archer |,,4,167,4
Erille,Erille |,Female |,10 |,Human |,Alive |,Blighted Kingdom |,Rhir |,Blighted Kingdom |,Royal | Child |,Non-combat |,,5,81,4
Ulia,Ulia Ovena |,Female |,,Human |,Alive |,Celum |,Izril |,Celum |,Innkeeper |,Non-combat |,,5,52,4
Twin Stripes,Twin Stripes |,Male |,,Antinium |,Alive |,Free Antinium | Painted Antinium |,Izril |,Liscor |,Soldier |,Warrior |,,5,46,4
Xor,Xor |,Male |,,Dullahan |,Alive |,Gravetender's Fist |,Baleros |,Talenqual |,Soldier |,Leader |,,5,20,4
Halassia,Halassia Evergleam |,Female |,,Drake |,Deceased |,Halfseekers |,Izril |,North Izril |,Adventurer |,Mage |,,5,42,4
Siyal,Siyal | Siyal of Hellios |,Male |,,Human |,Alive |,Hellios |,Chandrar |,Hellios |,Royal |,Warrior |,,5,57,4
Petria,Petria Terland |,Female |,,Human |,Deceased |,House Terland |,Izril |,First Landing |,Noble |,Non-combat |,,5,11,4
Tugrim,Tugrim |,Male |,,Drowned Person |,Alive |,Kraken's Horn |,Sea |,Boat |,Sailor |,Leader |,https://wiki.wanderinginn.com/images/8/8a/Tugrim_by_jawjee.jpg,5,30,4
Rendala,Rendala |,Female |,,Gnoll | Drowned Person |,Alive |,Kraken's Horn |,Sea |,Boat |,Sailor |,Non-combat |,,5,39,4
Wirclaw,Wirclaw |,Male |,,Gnoll |,Alive |,Liscor |,Izril |,Liscor |,Farmer |,Non-combat |,,5,28,4
Maviss,Maviss |,Female |,,Drake |,Alive |,Liscor's Adventurer Guild |,Izril |,Liscor |,Secretary |,Non-combat |,,5,45,4
Patricia,Patricia Melissar |,Female |,,Human |,Deceased |,Magnolia Reinhart |,Izril |,First Landing |,Noble |,Non-combat |,,5,14,4
Welsca,Welsca Crimsonscale |,Female |,,Drake |,Alive |,Salazsar |,Izril |,Salazsar |,Secretary |,Non-combat |,,5,43,4
Uleth,Uleth |,Male |,,Human |,Deceased |,Unaffiliated |,Chandrar |,Hellios |,General |,Leader |,,5,60,4
Rehanna,Rehanna Salesmith |,Female |,,Human |,Alive |,Unaffiliated |,Izril |,Riverfarm |,Artisan | Vassal |,Non-combat |,,5,243,4
Wullst,Wullst | Mayor Wullst of Leadenfurst |,Male |,45 |,Human |,Alive |,Unaffiliated |,Izril |,North Izril |,Mayor |,Non-combat |,,5,15,4
Geram,Geram Redfist |,Male |,,Human |,Alive |,Unaffiliated |,Izril |,Invrisil |,Guard |,Warrior |,,5,82,4
Xalandrass,Xalandrass | Xal |,Male |,,Naga | Lizardfolk |,Alive |,Unaffiliated |,Baleros |,Jungle |,Merchant |,Non-combat |,https://wiki.wanderinginn.com/images/1/1a/Xalandrass_by_DemonicCriminal.png,5,118,4
Garusa,Garusa Weatherfur |,Female |,,Gnoll |,Deceased |,Weatherfur Tribe |,Izril |,Great Plains |,General |,Leader |,,5,103,4
Zalthia,Zalthia Werskiv | Firebringer |,Female |,49 |,Human |,Alive |,Wistram |,Baleros |,Jungle |,Soldier |,Mage |,,5,32,4
Keith,Keith |,Male |,20 |,Human |,Alive |,Americans | Blighted Kingdom |,Rhir |,Blighted Kingdom |,Soldier |,Warrior |,,6,46,4
Zekyria,Zekyria |,Female |,,Human |,Alive |,Blighted Kingdom |,Rhir |,Blighted Kingdom |,Noble |,Non-combat |,,6,19,4
Theras,Theras |,Female |,,Human |,Alive |,Blighted Kingdom |,Rhir |,Blighted Kingdom |,Noble |,Non-combat |,,6,7,4
Yebior,Yebior |,Male |,,Human |,Alive |,Blighted Kingdom |,Rhir |,Blighted Kingdom |,Noble |,Non-combat |,,6,9,4
Etretta,Etretta Fulvrie |,Female |,,Dullahan |,Deceased |,Gravetender's Fist |,Baleros |,Talenqual |,Soldier |,Warrior |,,6,13,4
Raeh,Raeh |,Male |,,Human |,Alive |,Gravetender's Fist |,Baleros |,Talenqual |,Soldier |,Warrior |,,6,31,4
Ukrina,Ukrina |,Female |,,Drake |,Deceased |,Halfseekers |,Izril |,North Izril |,Adventurer |,Warrior |,,6,24,4
Nune,Nune Salismen |,Male |,,Human |,Unknown |,Hellios |,Chandrar |,Hellios |,Soldier |,Leader |,,6,16,4
Treland,Treland |,Male |,,Human |,Deceased |,Kingdom of Hellios |,Chandrar |,Hellios |,Royal | Monarch |,Non-combat |,,6,13,4
Janica,Janica |,Female |,,Human |,Alive |,Magnolia Reinhart |,Izril |,North Izril |,Maid |,Non-combat |,,6,9,4
Wernel,Wernel Reinhart |,Male |,,Human |,Alive |,Reinhart family |,Izril |,First Landing |,Noble |,Non-combat |,,6,7,4
Damia,Damia Reinhart |,Female |,10 |,Human |,Alive |,Reinhart family |,Izril |,First Landing |,Noble | Child |,Non-combat |,,6,11,4
Embrim,Embrim Thrus | Plague Locust |,Male |,,Human |,Alive |,Tripartite Law |,Baleros |,Jungle |,Soldier |,Mage |,,6,6,4
Xersia,Xersia | Xersia the Scorpion |,Female |,,Human |,Deceased |,Unaffiliated |,Rhir |,Blighted Kingdom |,Adventurer |,Warrior |,,6,12,4
Balimar,Balimar Wulten |,Male |,,,Alive |,Unknown |,Chandrar |,Reim |,General | Noble |,Leader |,,6,2,4
Kirust,Kirust |,Male |,,Human |,Alive |,Blighted Kingdom |,Rhir |,Blighted Kingdom |,Soldier |,Leader |,,7,5,4
Zekryia,Zekyria |,Female |,,Human |,Alive |,Blighted Kingdom |,Rhir |,Blighted Kingdom |,Noble |,Non-combat |,,7,3,4
Mellika,Mellika |,Female |,,Antinium |,Deceased |,Centenium |,Rhir | Izril |,Demon Kingdom | Hivelands |,Centenium |,Warrior |,,7,2,4
Rehab,Rehab |,Nonbinary |,,Antinium |,Deceased |,Centenium |,Rhir | Izril |,Demon Kingdom | Hivelands |,Centenium |,Warrior | Archer |,,7,2,4
Illius,Illius |,Male |,,Human |,Alive |,Kingdom of Germina |,Chandrar |,Germina |,Ambassador |,Non-combat |,,7,6,4
Balkizat,Balkizat |,Male |,,,Deceased |,Wistram |,Wistram |,Wistram |,Mage | Archmage |,Mage |,,7,2,4
Merisa,Merisa |,Female |,12 |,Human |,Deceased |,,Chandrar |,Reim |,Layabout |,Non-combat |,,7,2,4
Messimar,Messimar |,Female |,,Lizardfolk |,Alive |,,Baleros |,Elvallian |,Strategist |,Non-combat |,,7,4,4
Johanas,,,,,,,,,,,,9,32,4
Exara,,,,,,,,,,,,9,21,4
Thasius,,,,,,,,,,,,9,11,4
Ulvial,,,,,,,,,,,,9,10,4
Illbreath,,,,,,,,,,,,9,7,4
Jeighya,,,,,,,,,,,,9,6,4
Fabiel,,,,,,,,,,,,9,5,4
Gen,,,,,,,,,,,,9,5,4
Grishka,,,,,,,,,,,,9,4,4
Relt,,,,,,,,,,,,9,3,4
Reyanne,,,,,,,,,,,,9,3,4
Swhat,,,,,,,,,,,,9,3,4
Lethic,,,,,,,,,,,,9,3,4
Eggsnatcher,,,,,,,,,,,,9,3,4
Khomala,,,,,,,,,,,,9,2,4
Vusso,,,,,,,,,,,,9,2,4
Jefry,,,,,,,,,,,,9,2,4
Thasisus,,,,,,,,,,,,9,2,4
Luden,,,,,,,,,,,,9,2,4
Halast,,,,,,,,,,,,9,2,4
Hekiss,,,,,,,,,,,,9,2,4
Misa,,,,,,,,,,,,9,2,4
Noface,,,,,,,,,,,,9,2,4
Morn,,,,,,,,,,,,9,1,4
Nenor,,,,,,,,,,,,9,1,4
Neres,,,,,,,,,,,,9,1,4
Invac,,,,,,,,,,,,9,1,4
Brathiak,,,,,,,,,,,,9,1,4
Menoss,,,,,,,,,,,,9,1,4
Renalda,,,,,,,,,,,,9,1,4
Rencil,,,,,,,,,,,,9,1,4
Ironheart Calecum,,,,,,,,,,,,9,1,4
Rizzia,,,,,,,,,,,,9,1,4
Calop,,,,,,,,,,,,9,1,4
Mavia,,,,,,,,,,,,9,1,4
Alkran,,,,,,,,,,,,9,1,4
Sawlegs,,,,,,,,,,,,9,1,4
Maisy,,,,,,,,,,,,9,1,4
Shadowspine,,,,,,,,,,,,9,1,4
Fulca,,,,,,,,,,,,9,1,4
Ironheart,,,,,,,,,,,,9,1,4
Rass,,,,,,,,,,,,9,1,4
Cerethrian,,,,,,,,,,,,9,1,4
Tugrin,,,,,,,,,,,,9,1,4
Evimore,,,,,,,,,,,,9,1,4
Meliore,,,,,,,,,,,,9,1,4
Ulviel,,,,,,,,,,,,9,1,4
Murmar,,,,,,,,,,,,9,1,4
Valka,,,,,,,,,,,,9,1,4
Eruvie,,,,,,,,,,,,9,1,4
Hesseras,,,,,,,,,,,,9,1,4
Wessa,,,,,,,,,,,,9,1,4
Emille,,,,,,,,,,,,9,1,4
Calecum,,,,,,,,,,,,9,1,4
Blacktide,,,,,,,,,,,,9,1,4
Zekyris,,,,,,,,,,,,9,1,4
Quarass,Quarass | Emirea du Merrimorn |,Female |,13 |,Human |,Alive |,Reim | Germina,Chandrar |,Germina |,Monarch | Royal |,Non-combat |,https://wiki.wanderinginn.com/images/5/58/Quarass.png,1,1921,5
Jackal,Jackal | Jack |,Male |,,,Alive |,Unaffiliated |,Izril |,North Izril |,Adventurer |,Archer |,,4,95,5
Embria,Embria Grasstongue | Commander Grasstongue | Kid |,Female |,24 |,Drake |,Alive |,Liscorian Army | Liscor |,Izril |,Liscor |,Soldier | General |,Warrior | Leader |,https://wiki.wanderinginn.com/images/0/04/Embria_by_JohnDoe.jpg,2,1464,5
Emperor of Sands,Emperor of Sands | Emperor of Sands |,Nonbinary |,,String Person |,Alive |,Empire of Sands |,Chandrar |,Empire of Sands |,Monarch | Royal |,Non-combat |,,3,138,5
Laedonius,Laedonius Deviy | God of Dance | God of the Dance | God of Meetings | God of Love | God of Dance and Love | God of Love and Meetings | The Gracious Dancer | The Lover | The Friend of the Divine | Patron of Art and Song | Smiling Man | Dancing Man |,Male |,,God |,Deceased |,Dead Gods |,Kasignel |,Kasignel |,God |,God |,,1,228,5
Ieka,Ieka Imarris | Lady Spellcraft | Spelling Lady |,Female |,,Human |,Alive |,Circle of Thorns |,Izril |,Invrisil |,Mage | Noble |,Mage |,https://wiki.wanderinginn.com/images/a/a8/Ieka-immaris-by-tomeo.jpg,2,856,5
Elirr,Elirr Fultpar |,Male |,,Gnoll |,Alive |,Liscor |,Izril |,Liscor |,Mayor | Merchant |,Non-combat |,,2,891,5
Snatcher,Snatcher | Face Collector | Facestealer | Headsnatcher |,Nonbinary |,,Undead |,Unknown |,Liscor's Dungeon |,Izril |,Liscor |,Layabout |,Warrior |,https://wiki.wanderinginn.com/images/0/0d/Snatcher-3-by-Enuryn.jpg,2,647,5
Pebblesnatch,Pebblesnatch | Pebblesnatch the Mighty |,Female |,,Goblin |,Alive |,Liscor's Dungeon | Unseen Empire |,Izril |,Riverfarm | The Wandering Inn |,Chef |,Non-combat |,https://wiki.wanderinginn.com/images/b/b4/Cute_Pebblesnatch_by_pkay.png,2,1022,5
Noass,Noass |,Male |,,Drake |,Alive |,Pallass | Wistram News Network,Izril |,Pallass |,News |,Non-combat |,https://wiki.wanderinginn.com/images/e/e1/Noass_by_DemonicCriminal.jpg,2,522,5
Nawalishifra,Nawalishifra Tannousin | Nawal |,Female |,,Human |,Alive |,Tannousin Clan | Reim |,Chandrar |,Reim |,Smith |,Non-combat |,https://wiki.wanderinginn.com/images/a/ac/Nawal-by-anito.png,2,797,5
Nailihuaile,Nailihuaile | Naili |,Female |,,Star Lamia | Lizardfolk,Deceased |,Wistram |,Wistram |,Wistram |,Archmage | Mage |,Mage |,https://wiki.wanderinginn.com/images/c/c3/Naili_by_flauschesoeckchen.PNG,2,468,5
Armored Queen,Armored Queen | The Queen of the Armored Antinium |,Female |,,Antinium |,Alive |,Armored Antinium |,Izril |,Hivelands |,Monarch |,Leader |,,3,208,5
Keldrass,Keldrass |,Male |,,Drake |,Alive |,Unaffiliated |,Izril |,Pallass |,Adventurer |,Warrior |,https://wiki.wanderinginn.com/images/2/27/Flamewarden_by_DemonicCriminal.jpg,3,366,5
Flying Queen,Flying Queen | The Queen of the Flying Antinium | Flying Queen |,Female |,,Antinium |,Alive |,Flying Antinium |,Izril |,Hivelands |,Monarch |,Leader |,,3,144,5
Earlia,Earlia |,Female |,,Human |,Alive |,Gemhammer |,Izril |,Liscor |,Adventurer |,Warrior |,,3,352,5
Yitton,Yitton Byres |,Male |,53 |,Human |,Alive |,House Byres |,Izril |,Byers' Lands |,Noble |,Leader |,,3,593,5
Gralton,Gralton Radivaek | Gralton of Lycit | Dog Lord |,Male |,42 |,Human |,Alive |,House Veltras |,Izril |,North Izril |,Noble |,Leader |,,3,396,5
Jericha,Jericha Synthel |,Female |,40 |,Human |,Alive |,House Veltras |,Izril |,Veltras Lands |,Vassal | Mage |,Mage |,,3,824,5
Pellmia,Pellmia Quellae | Pell |,Male |,60 |,Human |,Alive |,House Veltras |,Izril |,North Izril |,Noble |,Non-combat |,,3,650,5
Nokha,Nokha |,Female |,,Raskghar |,Deceased |,Liscor's Dungeon |,Izril |,Liscor |,Crime |,Warrior |,https://wiki.wanderinginn.com/images/d/df/Nokha-by-johndoe.jpg,3,254,5
Venim,Venim |,Male |,,Drake |,Alive |,Pallass |,Izril |,Pallass | Liscor |,Guard |,Warrior |,,3,311,5
Bevussa,Bevussa Slenderscale |,Female |,,Garuda |,Alive |,Pallass |,Izril |,Pallass |,Adventurer |,Warrior |,https://wiki.wanderinginn.com/images/b/b6/Bevussa_by_flauschesoeckchen.PNG,3,860,5
Eltistiman,Eltistiman Verdue |,Male |,35 |,Human |,Alive |,Players of Celum |,Izril |,Invrisil |,Performer | Mage |,Mage |,,3,105,5
Thunderfur,Thunderfur |,Male |,,Wolf |,Deceased |,Redfang Tribe | Flooded Waters Tribe |,Izril |,Goblinhome |,Soldier |,Warrior |,,3,114,5
Silent Queen,Silent Queen | The Queen of the Silent Antinium | Silent Queen |,Female |,,Antinium |,Alive |,Silent Antinium |,Izril |,Hivelands |,Monarch |,Leader |,,3,148,5
Nailren,Nailren | Nailren of the Fletchsing Tribe |,Male |,36 |,Gnoll |,Alive |,The Pride of Kelia |,Izril |,Liscor | Great Plains |,Adventurer | Chieftain | Assassin |,Warrior |,,3,309,5
Twisted Queen,Twisted Queen | The Queen of the Twisted Antinium | Twisted Queen |,Female |,,Antinium |,Alive |,Twisted Antinium |,Izril |,Hivelands |,Monarch |,Leader |,https://wiki.wanderinginn.com/images/8/88/Prank-by-brack.jpg,3,157,5
Teura,Teura |,Female |,83 |,Half-Elf |,Alive |,Wistram |,Wistram |,Wistram |,Mage |,Mage |,,4,178,5
Thornst (Halfseekers),Thornst |,Male |,,Half-Elf |,Deceased |,Halfseekers |,Izril |,North Izril |,Adventurer |,Archer |,,4,70,5
Kilmet,Kilmet |,Male |,,Human |,Alive |,House Veltras |,Izril |,North Izril |,Secretary |,Non-combat |,,4,59,5
Truvia,Truvia Cartiil | Dame Truvia | Lady Truvia |,Female |,,Human |,Deceased |,House Walchais | Knights of the Petal |,Izril |,North Izril |,Knight |,Warrior |,,4,101,5
Quietstab,Quietstab |,Male |,,Hobgoblin | Goblin |,Deceased |,Mountain City Tribe | Flooded Waters Tribe |,Izril |,Goblinhome |,Soldier |,Rogue |,,4,106,5
Zassil,Zassil |,Male |,,Drake |,Deceased |,Pallass |,Izril |,Pallass |,Adventurer |,Warrior |,,4,55,5
Errif,Errif Jealwind |,Male |,,Gnoll |,Alive |,Pallass |,Izril |,Pallass |,Merchant |,Non-combat |,,4,76,5
Relz,Relz Hauscale | Sir Relz |,Male |,,Drake |,Alive |,Pallass | Wistram News Network,Izril |,Pallass |,News |,Non-combat |,https://wiki.wanderinginn.com/images/8/81/Sir_Relz_by_DemonicCriminal.jpg,4,1042,5
Emme,Emme |,Female |,,Dwarf |,Alive |,Players of Celum |,Izril |,Celum | Invrisil |,Performer |,Non-combat |,https://wiki.wanderinginn.com/images/5/5d/Emme_by_Enuryn.png,4,330,5
Pralcem,Pralcem |,Male |,,Gnoll |,Alive |,Players of Celum |,Izril |,Celum |,Performer |,Non-combat |,,4,72,5
Gilam,Gilam Quellae |,Male |,,Human |,Alive |,Quellae Family | Bloodfeast Raiders |,Izril |,North Izril |,Noble |,Warrior |,,4,128,5
Raekea,Raekea Silversmith | Raeky |,Female |,,Gnoll |,Alive |,Silverfang Tribe |,Izril |,Liscor |,Smith | Mayor |,Non-combat |,,4,317,5
Erill,Erill Fienst | Big E |,Male |,,Human |,Alive |,Unaffiliated |,Izril |,Veltras Lands |,Noble | Merchant |,Non-combat |,,4,136,5
Pattin,Pattin | Lord Pattin of Vaunt |,Male |,,Human |,Alive |,Vaunt |,Izril |,Vaunt |,Noble |,Non-combat |,,4,62,5
Rael,Rael Veniford |,Male |,,Human |,Alive |,Veniford Family |,Izril |,North Izril |,Noble |,Non-combat |,,4,143,5
Khal,Khal |,Male |,,Human |,Alive |,Empire of Sands |,Chandrar |,Empire of Sands |,General |,Leader |,,5,133,5
Issa,Issa |,Female |,,Drake |,Alive |,Pallass |,Izril |,Pallass |,Adventurer |,Warrior |,,5,81,5
Kilkran,Kilkran |,Male |,,Human |,Alive |,Players of Celum |,Izril |,Celum |,Performer | Smith |,Non-combat |,,5,125,5
Spiderslicer,Spiderslicer |,Male |,,Goblin |,Deceased |,Redfang Tribe | Flooded Waters Tribe |,Izril |,Goblinhome |,Soldier |,Warrior |,,5,140,5
Baiss,Baiss |,Male |,,Drake |,Alive |,Runner's Guild |,Izril |,Oteslia |,Courier | Runner |,Non-combat |,,5,30,5
Allaif,Allaif Tannousin |,Male |,,Human |,Deceased |,Tannousin Clan |,Chandrar |,Reim |,Smith |,Non-combat |,,5,26,5
Hesseif,Hesseif Tannousin |,Male |,,Human |,Alive |,Tannousin Clan |,Chandrar |,Reim |,Smith |,Non-combat |,,5,34,5
Alais,Alais |,Female |,25 |,Human |,Alive |,Unaffiliated |,Izril |,North Izril |,Adventurer |,Mage |,,5,240,5
Filk,Filk | Headman] Filk |,Male |,,Human |,Alive |,Unaffiliated |,Izril |,Riverfarm |,Mayor |,Non-combat |,,5,43,5
Bevia,Bevia Veniford |,Female |,,Human |,Alive |,Veniford Family |,Izril |,North Izril |,Noble |,Non-combat |,,5,134,5
Genviere,Genviere | Magus Genviere |,Female |,,Human |,Alive |,Wistram |,Izril |,North Izril |,Mage |,Mage |,,5,26,5
Fea,Fea |,Female |,,Human |,Alive |,Gemhammer |,Izril |,Liscor |,Adventurer |,Warrior |,,6,11,5
Blaik,Blaik |,Male |,,Human |,Alive |,Gemhammer |,Izril |,Liscor |,Adventurer |,Warrior |,,6,13,5
Timgal,Timgal |,Male |,,Human |,Alive |,Gemhammer |,Izril |,Liscor |,Adventurer |,Warrior |,,6,10,5
Laskaillia,Laskaillia | Magus Laskaillia |,Female |,,Drake |,Alive |,Gemscale family |,Izril |,Salazsar |,Mage |,Mage |,,6,21,5
Keilam,Keilam |,Male |,,Gnoll | Beastkin |,Deceased |,Halfseekers |,Izril |,North Izril |,Adventurer |,Mage |,,6,22,5
Cimeca,Cimeca Tellis |,Female |,,Human |,Alive |,House Tellis |,Izril |,North Izril |,Noble |,Non-combat |,,6,24,5
Nelliam,Nelliam Hailwing |,Male |,,Drake |,Alive |,Pallass |,Izril |,Pallass |,Ambassador |,Non-combat |,,6,54,5
Bekr,Bekr |,Male |,,Gnoll |,Alive |,The Pride of Kelia |,Izril |,Great Plains | Liscor |,Adventurer |,Archer |,,6,2,5
Vakk,Vakk |,Male |,,Gnoll |,Deceased |,,Izril |,Liscor |,Layabout |,Non-combat |,,6,15,5
Andres,Andres |,Male |,,Human |,Alive |,,Izril |,North Izril |,Noble |,Non-combat |,,6,32,5
Joiah,Joiah Kellisman |,Male |,,Human |,Alive |,,Izril |,Celum |,Smith |,Non-combat |,,6,10,5
Minerva,Minerva |,Female |,,Human |,Alive |,,Izril |,North Izril |,Adventurer |,Rogue |,,6,16,5
Mersh,Mersh |,Male |,,Gnoll |,Unknown |,Liscor's City Watch |,Izril |,Liscor |,Guard |,Warrior |,,7,3,5
Vash,Vash |,Male |,,Gnoll |,Alive |,Liscorian Army |,Izril |,Liscor |,Soldier |,Warrior |,,7,3,5
Fellif,Fellif |,Male |,,Human |,Alive |,Parasol Stroll |,Chandrar |,Reim |,Soldier | Vassal |,Mage |,,7,5,5
Cuska,Cuska |,Female |,,Gnoll |,Alive |,The Pride of Kelia |,Izril |,Great Plains | Liscor |,Adventurer |,Archer |,,7,2,5
Keri,Keri |,Female |,,Rodent |,Alive |,,Izril |,North Izril |,Layabout |,Non-combat |,,7,3,5
Tourant,,,,,,,,,,,,9,50,5
Riefel,,,,,,,,,,,,9,35,5
Oswalt,,,,,,,,,,,,9,32,5
Furgatherer,,,,,,,,,,,,9,15,5
Haviet,,,,,,,,,,,,9,14,5
Cassa,,,,,,,,,,,,9,14,5
Rykhai,,,,,,,,,,,,9,12,5
Starstarer,,,,,,,,,,,,9,10,5
Melbore,,,,,,,,,,,,9,10,5
Wellim,,,,,,,,,,,,9,8,5
Fess,,,,,,,,,,,,9,8,5
Imissi,,,,,,,,,,,,9,7,5
Hammersteel,,,,,,,,,,,,9,6,5
Ocelos,,,,,,,,,,,,9,6,5
Tilwa,,,,,,,,,,,,9,6,5
Vumat,,,,,,,,,,,,9,6,5
Pilif,,,,,,,,,,,,9,5,5
Failess,,,,,,,,,,,,9,5,5
Fel,,,,,,,,,,,,9,5,5
Xess,,,,,,,,,,,,9,4,5
Rabbitears,,,,,,,,,,,,9,4,5
Esbell,,,,,,,,,,,,9,4,5
Fabial,,,,,,,,,,,,9,3,5
Redif,,,,,,,,,,,,9,3,5
Ossi,,,,,,,,,,,,9,3,5
Beetlestare,,,,,,,,,,,,9,3,5
Fleiss,,,,,,,,,,,,9,3,5
Fauscale,,,,,,,,,,,,9,3,5
Faugh,,,,,,,,,,,,9,3,5
Colina,,,,,,,,,,,,9,3,5
Dret,,,,,,,,,,,,9,2,5
Elmha,,,,,,,,,,,,9,2,5
Xalia,,,,,,,,,,,,9,2,5
Wuvisa,,,,,,,,,,,,9,2,5
Welfa,,,,,,,,,,,,9,2,5
Welaiat,,,,,,,,,,,,9,2,5
Weillmet,,,,,,,,,,,,9,2,5
Vallissil,,,,,,,,,,,,9,2,5
Ulseil,,,,,,,,,,,,9,2,5
Fashia,,,,,,,,,,,,9,2,5
Fleetfur,,,,,,,,,,,,9,2,5
Swhy,,,,,,,,,,,,9,2,5
Cantras,,,,,,,,,,,,9,2,5
Allais,,,,,,,,,,,,9,2,5
Hasil,,,,,,,,,,,,9,2,5
Bhors,,,,,,,,,,,,9,1,5
Moxae,,,,,,,,,,,,9,1,5
Nairlen,,,,,,,,,,,,9,1,5
Ikeld,,,,,,,,,,,,9,1,5
Benivald,,,,,,,,,,,,9,1,5
Nolsca,,,,,,,,,,,,9,1,5
Bellia,,,,,,,,,,,,9,1,5
Oli,,,,,,,,,,,,9,1,5
Baskel,,,,,,,,,,,,9,1,5
